"y","x1"
343.810440780978,42.457037686836
301.310022880778,35.9882527031004
30.0179562046965,3.70659799082205
106.694726735039,13.4003845974803
209.795521275201,24.6793896192685
278.790969300739,34.3587229144759
123.310748577704,15.0017050094903
266.998325144687,34.1102052829228
311.997575159209,42.1385114896111
215.172594617568,27.0130422431976
60.5346098104001,7.8915684716776
132.7286839048,15.6010231585242
247.439362086117,29.7781720175408
103.010610444639,13.869437656831
68.2871716068335,7.82429008977488
126.110511035023,16.1551119759679
230.333133746959,26.2780753779225
201.930422408667,24.9558139010333
373.451317265379,44.1085972473957
328.436370282879,40.7262336229905
59.719595648408,5.23604585323483
366.022197186234,45.1396366930567
165.64504575236,20.580734196119
267.296765146997,32.759613613598
250.209111335641,28.4726796904579
130.341807759377,17.0516936690547
330.55279618817,42.0197113766335
318.652193862622,36.7675725836307
252.273796118275,30.1558410865255
39.1459002388281,6.79399938089773
384.475145932132,45.5510488129221
163.10397986969,18.5583586222492
196.546220525677,25.8856418309733
341.719579074024,43.0570003576577
82.1371873246991,8.0661759711802
92.350530917934,10.3832466411404
233.165862592791,27.4650034029037
193.947016288656,24.4923152262345
389.185796890706,48.1043024570681
148.714518738084,17.3755852854811
67.1064003608462,7.30892426799983
371.451391271616,46.574618795421
105.77531317923,12.31072753435
342.310552013518,42.4913900438696
215.240656014045,25.5143870133907
330.484957746081,43.132635334041
294.806343497261,37.0551772764884
296.026050452645,36.0235219122842
242.824286950894,29.3921384145506
370.106269329758,46.4384145918302
341.000910240597,40.6501746969298
218.29651402293,27.1184971788898
342.832541655058,41.4923609700054
313.830808685677,38.723971019499
271.041517343208,32.0408049738035
120.178595109169,13.67423820775
266.311708994722,33.6354305036366
256.215807635904,32.1530285989866
388.657778453385,49.8313715681434
388.624566170623,47.0103664905764
168.498076472109,19.7406416526064
211.399503904941,25.6813415559009
326.382282710895,42.3995871096849
204.887985099533,26.3719886541367
3.42496319206278,0.137430126778781
17.7110791705524,2.93470125179738
123.985695871029,15.4871516278945
64.392295018303,5.37503939121962
334.371274481678,40.6754380441271
232.01447634099,30.3744012839161
130.031926522722,17.4636035342701
207.098184474846,23.9621007000096
357.830284799477,43.1252468610182
180.752693686492,22.5654572364874
402.397667428928,49.5571776293218
238.610853602502,28.452632506378
190.824534710116,26.8496892997064
227.020282511349,27.022914448753
346.385275217908,39.7030551917851
136.229862534745,17.2115603927523
312.694908963042,38.158027397003
50.8149111930372,6.71373041113839
167.877496117627,21.7268113046885
292.458154572227,33.3765101153404
303.226228152392,39.3799456069246
298.86306988138,35.2137798210606
24.8290990337847,2.59829177521169
203.248037240416,25.970247737132
315.530189850325,38.064691866748
374.53203422079,49.9596633249894
372.853018748441,45.0197715894319
262.949926921878,30.2825633669272
231.382794065547,28.9262452279218
105.214135695531,13.2991272374056
385.311210552844,49.2281912942417
67.975467586134,6.91057356307283
182.317993911701,21.7529128422029
15.9046511517327,1.41826346516609
80.0335284471836,10.1757376571186
118.042118737081,14.2168682650663
143.690051926848,16.9651923933998
160.657534727467,21.8329088296741
363.294941279241,46.8460747040808
313.517635440645,40.7877112156712
64.2887692658233,7.3674169019796
233.972405133051,29.2397336917929
247.139341010191,29.5079864677973
47.2939674413861,5.74220198905095
96.6961658537401,11.2521028029732
311.808854320034,37.6428284565918
371.949124234635,46.0632412461564
383.525924476787,48.3632206683978
364.781782929274,44.2889547790401
105.664729324706,13.9431394869462
305.34087054417,35.7278498704545
46.3090645566724,3.42991364886984
372.695922509691,45.6368802930228
297.409412773875,34.7466441686265
161.358639271436,21.0338815115392
331.824611688881,41.2260631565005
307.089575483058,39.191708737053
156.99959880977,21.1518689990044
386.659440486679,48.1695369700901
93.5456959034823,8.79061759915203
155.532743679106,18.2196057052352
359.712056554838,44.1633214126341
246.596474173553,32.3570898384787
30.401617730083,2.829537645448
135.201029759547,17.9785783169791
254.690753521885,30.1670644315891
313.305276719374,35.7561305514537
107.274457009548,12.5689734239131
373.359545310613,47.9206841439009
368.98594148441,47.181514382828
28.2052914311275,5.90201428858563
275.462089387689,32.815860665869
234.326865424205,28.1109940144233
225.588524092631,26.9437828916125
199.83027617471,22.5686787045561
119.587330987646,16.6135250474326
150.456431483496,16.50357543258
390.869182842522,45.1849674340338
242.444696072665,28.8344168686308
209.172987968898,27.9828492784873
80.5506539247588,9.34335496276617
274.362865301047,34.5513197011314
393.910800360653,47.8672846453264
372.445788394763,44.9359990074299
128.17229458762,16.6850819136016
386.446148610509,48.2051771134138
104.887991007632,12.2858849586919
366.378111045262,45.8778642932884
305.110542961121,37.2294346918352
347.820131403028,42.5311678205617
91.718413391355,11.2619276740588
202.47581865641,24.3037617532536
117.337887092086,13.1366895278916
205.542189799076,25.9242403553799
330.003365805526,39.7985633462667
86.0504167331108,7.97452756669372
243.160966998141,29.3684387463145
399.229859825267,48.5583376139402
196.129999780642,25.6537401932292
213.061864839155,27.2521106875502
366.117276331705,43.1892858585343
382.041018843606,46.8756348593161
151.704183494562,18.8225664314814
389.783440531906,46.9484115252271
175.04650833726,21.7304871999659
201.719181381934,23.6595911090262
86.3110850357389,11.6428632522002
66.1834039974329,7.30240166885778
231.871355761513,28.8041916210204
215.569936067992,25.0865871785209
46.348517263257,5.50260671880096
239.247786903093,28.6809392506257
205.267311316805,24.0741354878992
19.4997123596744,0.638161436654627
301.384162470438,38.3645360474475
391.65317900329,47.064625157509
121.05170026941,16.0741790779866
381.860690081772,47.5833158008754
406.240013271554,49.8936406220309
159.118205372301,19.4207208929583
130.338627097275,12.9343559732661
296.62680852511,36.3508220179938
67.7756384567064,5.2068272489123
124.404606153363,13.6326473904774
28.4831698190075,3.18311273586005
78.2827398628465,10.459379456006
320.562178334976,39.6123524173163
180.613380208845,22.6792177651078
119.364367249241,15.4243099386804
26.1580846146402,3.6470502614975
223.67358106014,25.6831717910245
138.087335828359,15.3369424166158
22.0624822548568,1.43517148680985
316.068620817148,40.544436534401
170.598435262973,23.1055003940128
296.728083212409,36.4376411424018
370.017855178411,46.3540924130939
120.595293916138,14.7296012728475
236.275854561458,27.4114390835166
192.983000607907,25.1960984664038
176.380152276547,21.4476082706824
189.978145529927,22.0096013974398
71.1602806355982,8.30485870828852
247.800573891703,31.4492450561374
237.865849282724,28.1515786075033
97.1959860998818,12.7464839490131
255.251053005372,30.6185004417785
57.9729050398205,5.4529806599021
382.140077287462,46.7097743065096
342.814012591697,43.1437276303768
345.501647478142,41.6746519273147
351.479617766917,43.7133372761309
359.725395770382,44.7914726450108
282.129301448827,34.4472210621461
115.727844190283,15.5796132050455
196.38228020463,22.206292510964
271.435227067755,34.3858404899947
5.13620381748019,1.64516153745353
34.3657964742663,2.55394860869274
238.374179880146,30.2722433116287
85.3066948051112,10.5591111583635
114.073147758302,13.6849299189635
325.266752203384,39.8538569570519
388.129722543155,47.7693260880187
261.659920662807,31.874452973716
25.3978798999893,0.70434610825032
130.743923183422,17.6505023147911
215.326031184516,24.5770951034501
26.150599563265,3.02742114290595
160.693299251214,19.6843494544737
130.610472296068,14.6502270945348
256.685242074958,32.3404735885561
217.051437893113,26.9818654051051
278.713569042863,34.9802554468624
135.988791837555,17.4331116024405
167.755006058351,18.5303039150313
19.9437370647782,3.16851565148681
231.650520128461,28.3004911034368
49.4061079615832,4.47301308158785
131.123332616987,14.8800580645911
289.052607596809,36.3022860721685
257.604468771328,30.4396186023951
346.218153735257,43.3806847780943
232.176145688925,28.2956460257992
337.140212054282,41.5720833698288
211.070746460476,25.4146106308326
151.602950040299,17.0319103053771
255.701446278681,31.8926974781789
51.0377501049386,7.43270551320165
210.649374332775,25.9103963384405
261.71355602749,32.4006928829476
229.373364189032,27.2185820969753
76.8219014458663,8.17277423338965
276.434444434901,34.9942155065946
189.451117999994,23.9622964640148
307.956673815609,38.0421036737971
232.371642204728,28.8535894127563
278.691587712911,33.7015961762518
398.069674731252,49.81168883387
111.093315234554,16.054139751941
32.6954300405224,1.81490358663723
261.502108631275,31.5354086691514
307.864252837456,38.786180340685
205.000999274267,24.6919394237921
76.2099734758546,9.56970404367894
121.207963575933,16.2454253644682
207.918249819478,25.8782610297203
365.285723145042,43.6955787125044
118.203761403859,12.9702283535153
338.034215213572,42.4550205352716
143.339587862891,16.7134169605561
40.0282347600322,5.42040085420012
216.326831970795,28.485990036279
382.23171157191,47.4576477194205
296.581397433032,37.3662113212049
227.557668717754,27.4596460047178
298.038879448642,39.7796914330684
310.957761480847,37.5456692883745
327.086589120577,40.7242925371975
249.47144115713,30.8668684330769
375.83216427933,47.6896875072271
271.89822168653,33.1262031686492
323.940610308536,40.7427025958896
33.5672248258449,3.63949295133352
52.1313074592074,5.8855083421804
401.721892569926,48.9480562042445
59.4418294705324,7.09533218760043
82.8048816984053,10.3553644381464
366.084392203557,43.9716152381152
119.406686377929,13.2174821919762
277.754513212162,36.1131599871442
98.1908984915262,12.16743075056
244.573294461449,29.5768125215545
300.405241529928,37.5524225877598
293.649168702652,35.8706506318413
186.190048071498,24.5043873786926
277.408497338204,35.2200180874206
143.483251748333,18.9583105500787
261.234169716257,33.0836745211855
146.944551338985,17.9683652473614
184.505811450765,24.2801229236647
283.306174069093,34.4172028708272
286.972907558242,34.6421055379324
206.679817127724,25.1243940670975
121.933503517273,14.2556477570906
395.905222878173,47.2196761402301
204.972643923966,25.366046349518
295.964338765775,36.4512653904967
63.8266205522147,6.38297483092174
-3.9313203160359,0.233098235912621
281.751764588789,33.853784063831
268.91379217676,32.5807706918567
256.062689681903,34.2526563443244
200.541114570742,24.9463002197444
144.554192151376,16.0368947079405
313.599015092231,37.2460109647363
329.561816613196,42.0157187618315
24.9636311553524,3.68879265151918
143.216541976904,18.0800138507038
147.948086489624,18.0306251975708
308.630160012612,37.5839835382067
315.15313717624,37.738017749507
327.821568494108,41.7887351242825
138.398767795798,14.6928785485215
89.5119853872558,10.7300557894632
63.1434889307829,7.41656078025699
222.743612242389,27.0686681615189
34.4825504503955,3.443451190833
293.398457399751,34.2129666241817
318.164457360451,41.8460544547997
131.459251190247,12.9202924668789
132.682841957362,14.7296220296994
409.816667814191,48.7136164098047
42.4643760108753,4.73868169356138
68.81446291777,9.41865913337097
282.36336735178,31.802741996944
33.8791567091698,2.93655534042045
30.3640214198203,3.35344950435683
223.773611868812,28.5707247559913
73.48342785362,10.8493945212103
41.3990874369639,2.21234093187377
164.521900891301,21.8190131010488
180.971138665997,19.0984941553324
157.691049842878,20.6567339948379
64.9204140352685,8.66318114567548
298.000945174559,37.2835931950249
33.2974939053325,5.70378430420533
387.520955813316,49.1635299520567
349.001254141412,43.4623312321492
379.651513094843,45.0581589597277
87.9075823615228,11.5640920237638
141.206956497772,16.4701538160443
270.631325548862,32.0536264101975
91.9201932433631,10.5545041849837
258.290444959911,31.9839528412558
334.239863354259,38.2792164804414
270.760875394468,33.1419403897598
387.114260547675,47.4753901129588
97.9999948467707,9.72798872971907
86.945664393751,10.8666366664693
137.489288056954,16.5558449458331
389.287888021302,47.5865906220861
215.247463588823,23.6772255855612
162.54091857589,21.4526574243791
335.245862259814,39.7584196645766
86.8555047173576,9.3296991661191
235.570824352322,29.073411191348
357.691461142681,43.9672222593799
162.057916534269,22.1730236662552
261.049160932016,34.225859597791
146.454317551462,17.5992573378608
125.427553514458,16.5835741790943
274.106282071234,31.6652170498855
215.693861603511,26.5924427076243
11.8813915379579,0.343517155852169
54.7658750439678,6.66516484925523
203.293062676045,22.8138954029419
103.554284145057,13.6853987816721
79.8042840283349,10.3082376183011
164.697383577416,23.0131853488274
269.649805447513,33.9160694042221
301.452484088833,38.1538010435179
230.752400222971,28.530909307301
281.262706387704,35.6760180555284
20.5533520268528,1.84307425515726
192.835173472268,23.5830022837035
101.401696286689,12.5582480221055
346.458243379999,41.8085214914754
395.875718689492,48.2689064578153
164.334680911085,18.68939131964
152.54803984494,20.2503668144345
96.1512755797859,11.3732789293863
206.500596191242,25.4265268100426
145.44753753981,16.7982539976947
87.0740173530156,8.87101234402508
181.536209983443,22.1034134854563
312.194605186009,38.7647484079935
220.990058410838,25.1503923907876
255.383124373583,30.3831792087294
268.244546320702,34.4043055083603
139.367341928423,14.901203266345
292.27583639015,36.3697442924604
369.737432024667,46.3565951446071
344.892403897047,43.7291409703903
172.942152732505,20.7129628048278
403.178250879968,48.2165236142464
-13.069239869158,0.42467633029446
209.74221323867,24.9345510732383
250.212414436534,30.8172928518616
371.153519582172,46.2233239435591
49.0443314061648,6.61855085054412
88.7875012233726,11.1536435666494
46.775753812331,5.79764088615775
386.771350588189,47.9690494248644
320.143642328059,39.460439432878
49.4113774139807,5.46750177163631
260.569803468379,30.2329489961267
91.3422337182388,12.9335486446507
86.4769056938657,12.1105780126527
215.619405678242,24.5417296420783
380.26370537996,48.4033362939954
406.245314376418,49.0552850649692
382.158173485695,49.2473747348413
198.657211003175,22.083545755595
235.746908477014,29.037065571174
145.636155814064,19.172020687256
317.186071744141,39.750690816436
23.8285981852398,2.89190062321723
122.888944976917,14.355559379328
331.620643296292,40.4085032874718
194.413642629631,26.5320281032473
167.806569208768,21.4495131280273
340.456865869423,40.7057842239738
321.573142280001,38.6432482860982
93.0082017057109,10.8753157313913
383.435205077621,47.0931253745221
240.992608626069,29.0699428878725
75.6926555551214,7.54668654408306
385.113764531634,45.4944610246457
198.941324883401,26.8169598537497
169.382540040865,19.6584909688681
392.971330662169,48.7433036323637
154.53093200481,20.6413449021056
93.3671346961231,10.5558495270088
389.125451871915,48.1462215073407
125.886748822566,15.4908260446973
382.849576401944,47.6955273421481
408.598648888598,48.8388199242763
71.6891480838926,8.12573831062764
251.759796880417,29.8530820989981
277.173586537614,35.8175155823119
200.177295468584,27.9086653841659
42.2019750830878,4.34330789139494
160.479490238522,19.9693762464449
366.900322232741,44.8276997427456
196.004082838244,23.5700726276264
254.612865217721,30.0263036042452
25.1494443416307,2.68983707064763
70.0944423625064,10.4546095943078
134.703836824193,14.158306538593
157.88923019557,19.2899331566878
354.308644917192,44.3188201868907
238.496801414518,28.2004524837248
319.609663790556,38.1244067568332
18.9840265780534,0.131117179989815
186.947163119803,24.4384528137743
295.876063634965,37.4244963633828
219.332521953829,28.1702049076557
330.903215551491,39.6842584712431
328.690518503592,40.9674078575335
277.664574352184,33.6522838682868
328.171518733698,40.2515739318915
328.580810031593,40.4192552436143
369.743299469973,43.3299278724007
395.798921589576,48.6186895752326
16.2282703532167,1.93840973079205
327.225540150073,39.0096549177542
310.644388806553,39.2457680311054
202.503139255028,26.5288738068193
168.480384986637,19.8678813874722
239.536156610012,28.4881107043475
157.615861076902,19.9712194735184
177.779975493764,19.0715414704755
258.513963042786,29.2861305177212
46.9219662843804,5.91263783862814
146.477246015451,19.0859820693731
89.5188677756361,11.5048111532815
377.319507926776,47.0469286781736
219.365316451654,27.0135845057666
233.296280031134,27.2904126089998
23.7239553224429,1.70597907854244
341.121039207671,43.2270409073681
376.739645795199,46.2004540953785
137.132310288178,17.2963030519895
247.554187759248,29.9064225750044
-2.62564237037349,0.672903005033731
240.068383066308,29.944972647354
147.018539331719,17.7229555440135
215.83384876692,25.9434700827114
172.882503916947,21.80846107658
20.7562817743814,2.83691170625389
17.210755414161,2.80148793244734
125.668817961421,16.4593377616256
70.0009393988354,10.1477695046924
374.521741456478,43.5067179845646
307.691660772079,38.733752456028
125.839142081517,13.982056255918
161.461324805609,20.9952555596828
330.282850578429,41.9612305355258
212.775783780196,26.0506181395613
349.926969307146,41.3937072269619
351.651629635959,42.5524636521004
310.476228601884,39.0536767081358
307.776591709748,37.4128738883883
337.47509477699,43.6355554265901
246.108639134527,28.6068173008971
242.478394997298,28.3734084689058
10.1994339187319,0.561897759325802
28.6126503546384,2.52511630533263
349.074670768319,43.5805173707195
245.540758281152,29.6145785367116
233.253696806412,27.9930998571217
-10.0753715501172,2.2179932333529
367.302409983241,45.1883118948899
219.301964086375,26.4335090992972
114.801480019631,15.1476857368834
310.846333248414,37.5328731490299
132.301097865364,14.0941575984471
189.798951714121,21.9499061349779
98.6211960760453,14.7759180748835
169.400223174808,18.8531633815728
267.051569424025,33.6728561320342
148.225029226723,17.4221087363549
26.7177764777763,1.55505916336551
364.59288071277,46.4983469457366
355.71846152586,41.6691149002872
137.472367204518,15.9723857999779
163.138489106587,19.4286305573769
397.993059041443,49.9609621008858
246.251811148895,29.4734272873029
367.698854629413,44.9681349564344
297.66386483743,38.0064984667115
191.732624630198,21.7287953244522
4.03621798772927,2.66683193622157
369.062669556034,43.9024555962533
72.6252730530289,10.2196441497654
86.4496871251005,11.0542370239273
150.367232627933,17.1418414567597
184.463277432655,23.8672712119296
181.436655597447,22.017244505696
172.467302202776,20.9982518688776
164.38859798321,20.2869507018477
35.3198876514561,3.86772208148614
96.0119904985033,12.716159352567
210.56746198473,27.1564215188846
231.162790819003,28.5160288331099
9.58335806396513,2.11362726986408
273.141520977197,31.4229078474455
121.351078124602,14.3566115526482
191.098242297478,21.8809715588577
185.537266484885,22.7749827667139
137.638329640143,18.6088752467185
211.10410194627,25.0829042401165
345.670639166575,42.0438007684425
331.736599195041,43.0145222810097
140.261295641198,15.2453902177513
266.943296670654,33.7751152459532
269.081941136992,33.9450197061524
108.36373231428,15.5873889802024
268.674605650221,32.5060268049128
77.4445170108159,9.35243000276387
395.774438834289,49.9875454115681
257.626839581693,32.2613208089024
94.618234862337,10.9791814582422
339.886725437427,43.100763275288
129.535343059614,16.6437051608227
359.290064038086,43.7166718649678
