"y","x1","x2","x3","x4"
213.958018988626,26.0927526725367,21.1705202907278,0,1
-112.108821309564,16.5034146065724,19.0261969107962,0,1
-67.6061094622666,18.5728362423564,19.1805501027828,0,1
-26.5995067193814,13.4422366369531,16.6521661017194,0,0
-97.7367706967358,18.0449378427537,17.8217923144912,0,1
-97.9253803405455,17.9923669345251,16.9265716619469,0,1
62.5352712798749,26.7525879046148,22.6597003215547,0,1
-23.6301457349347,22.9559501354461,18.9777424200396,0,1
45.0227582944883,20.5026272781428,30.4216258335645,0,1
190.720615494464,24.6553599776005,15.2296282314424,0,1
49.1407256473034,18.6862882571673,23.1669891286344,0,1
245.792292968102,19.9616594764367,11.3340310281132,0,1
214.522932175396,21.8357650327282,15.6283448915417,0,0
13.9814303583132,28.535812725688,22.3956048405086,0,1
177.874464570335,23.6187013126419,18.0412872757558,0,0
38.8001322028001,22.4051802435396,18.0825406004164,0,0
-41.7136422053596,12.1606587788737,26.7161354799353,1,0
-36.1704413754326,21.5912514174041,18.1120476101664,0,0
-25.6211707508548,20.8299572533868,12.4503144120208,0,1
107.036293864762,15.5004618518591,18.2404214901151,0,1
104.635605472623,20.3818573693029,25.6020472060414,0,0
85.6399873465937,20.7957763913136,25.8310444766615,0,1
141.03713877219,22.7183709235485,24.5319264872222,0,0
-150.12946088333,23.5240367630652,19.7474236883836,0,1
111.896851447729,21.5948457127855,16.4632340535207,0,1
10.9486465118592,25.5462489448553,23.0560387409494,0,1
53.4925952276806,23.8457709732856,14.9339728578446,0,0
23.6140455577355,25.7673683738947,13.9138818110489,0,1
-81.0572608372494,26.3034175134047,32.0527504266889,0,1
-41.3140048995829,23.5031175328616,17.2672477367342,0,0
-76.9511003803148,22.1631358042298,25.5411364297446,0,1
88.4769997048436,15.3869914087154,20.9223062075218,0,1
-2.82700625370418,16.9220789668454,10.6246476232995,0,0
13.7519397445396,15.6667015587431,22.8662404059798,0,1
-22.5526328583222,11.8024145640943,18.3012189227202,0,1
-25.0421017574986,13.3708037807829,23.7609657377923,0,1
141.967963553909,15.5548163618101,29.6270227212698,0,1
-95.3957605053593,17.2119883484894,22.2510701404784,0,1
-15.6747455611438,19.6879884558083,19.2060009612465,0,1
-31.7501170517325,32.1134648857971,11.0302623722892,0,1
